Image,Model,Conf,GT_Count,Pred_Count,TP,FP,FN,Precision,Recall,F1
58_jpg.rf.7b79660c986158e87c919b34670da1d5.jpg,YOLOv8-FPN,0.5,2,0,0,0,2,0.0,0.0,0.0
58_jpg.rf.7b79660c986158e87c919b34670da1d5.jpg,YOLOv8n,0.7,2,0,0,0,2,0.0,0.0,0.0
58_jpg.rf.7b79660c986158e87c919b34670da1d5.jpg,YOLOv9c,0.7,2,0,0,0,2,0.0,0.0,0.0
58_jpg.rf.7b79660c986158e87c919b34670da1d5.jpg,YOLOv11,0.7,2,0,0,0,2,0.0,0.0,0.0
58_jpg.rf.7b79660c986158e87c919b34670da1d5.jpg,YOLOv12n,0.7,2,0,0,0,2,0.0,0.0,0.0
58_jpg.rf.7b79660c986158e87c919b34670da1d5.jpg,YOLOv8-FPN,0.7,2,0,0,0,2,0.0,0.0,0.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv11,0.7,1,0,0,0,1,0.0,0.0,0.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv12n,0.7,1,0,0,0,1,0.0,0.0,0.0
70_jpg.rf.b44a36f94e7f90cf6be894638b923157.jpg,YOLOv8-FPN,0.7,1,0,0,0,1,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv8n,0.25,3,2,1,1,2,0.5,0.3333333333333333,0.4
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv9c,0.25,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv11,0.25,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv12n,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv8-FPN,0.25,3,2,1,1,2,0.5,0.3333333333333333,0.4
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv8n,0.5,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv9c,0.5,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv11,0.5,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv12n,0.5,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv8-FPN,0.5,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv8n,0.7,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv9c,0.7,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv11,0.7,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv12n,0.7,3,0,0,0,3,0.0,0.0,0.0
82_jpg.rf.92e1277768eadacc1ea6397e850593c1.jpg,YOLOv8-FPN,0.7,3,0,0,0,3,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv8n,0.25,1,3,1,2,0,0.3333333333333333,1.0,0.5
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv9c,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv11,0.25,1,1,0,1,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv12n,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv8-FPN,0.25,1,1,0,1,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv8n,0.5,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv9c,0.5,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv11,0.5,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv12n,0.5,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv8-FPN,0.5,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv8n,0.7,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv9c,0.7,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv11,0.7,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv12n,0.7,1,0,0,0,1,0.0,0.0,0.0
DASH_CAM_2016_01_29_-42_Miles_of_Potholes-_mp4-226_jpg.rf.1339ab04021c22fa16ad6d190b889330.jpg,YOLOv8-FPN,0.7,1,0,0,0,1,0.0,0.0,0.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv8-FPN,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv8-FPN,0.5,1,0,0,0,1,0.0,0.0,0.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv8n,0.7,1,0,0,0,1,0.0,0.0,0.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv9c,0.7,1,0,0,0,1,0.0,0.0,0.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv11,0.7,1,0,0,0,1,0.0,0.0,0.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv12n,0.7,1,0,0,0,1,0.0,0.0,0.0
G0028303_jpg.rf.8ac6e5d15c83e6782f8618229260d68c.jpg,YOLOv8-FPN,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv8n,0.25,2,4,2,2,0,0.5,1.0,0.6666666666666666
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv9c,0.25,2,1,1,0,1,1.0,0.5,0.6666666666666666
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv11,0.25,2,2,2,0,0,1.0,1.0,1.0
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv12n,0.25,2,2,1,1,1,0.5,0.5,0.5
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv8-FPN,0.25,2,3,1,2,1,0.3333333333333333,0.5,0.4
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv8n,0.5,2,2,2,0,0,1.0,1.0,1.0
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv9c,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv11,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv12n,0.5,2,1,1,0,1,1.0,0.5,0.6666666666666666
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv8-FPN,0.5,2,0,0,0,2,0.0,0.0,0.0
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv8n,0.7,2,0,0,0,2,0.0,0.0,0.0
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv9c,0.7,2,1,1,0,1,1.0,0.5,0.6666666666666666
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv11,0.7,2,0,0,0,2,0.0,0.0,0.0
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv12n,0.7,2,0,0,0,2,0.0,0.0,0.0
GRMN4186-453_jpeg.rf.99aaf6a839215d9dccab53af2b6f72d9.jpg,YOLOv8-FPN,0.7,2,0,0,0,2,0.0,0.0,0.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv8n,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv9c,0.25,1,2,1,1,0,0.5,1.0,0.6666666666666666
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv8-FPN,0.25,1,1,0,1,1,0.0,0.0,0.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv8-FPN,0.5,1,0,0,0,1,0.0,0.0,0.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv8n,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv9c,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv12n,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN5160-456_jpeg.rf.9d804facf9d5765a701bb0b756a1fe3d.jpg,YOLOv8-FPN,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv8-FPN,0.25,1,3,1,2,0,0.3333333333333333,1.0,0.5
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv8-FPN,0.5,1,0,0,0,1,0.0,0.0,0.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv8n,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv11,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv12n,0.7,1,0,0,0,1,0.0,0.0,0.0
GRMN5944-421_jpeg.rf.e6cd2996dc845fb393fd7a029a611764.jpg,YOLOv8-FPN,0.7,1,0,0,0,1,0.0,0.0,0.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
V0F_HY_2815_20201214_110032_N_CH2_Busan_Sun_Mainroad_Day_37322_png.rf.8d3ea930ed82ded919411fb01162d184.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv9c,0.5,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv11,0.5,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv12n,0.5,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv8-FPN,0.5,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv8n,0.7,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv9c,0.7,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv11,0.7,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv12n,0.7,1,1,1,0,0,1.0,1.0,1.0
data413_jpg.rf.485ee1092b1ecf553f6d814f2c6d302d.jpg,YOLOv8-FPN,0.7,1,1,1,0,0,1.0,1.0,1.0
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv8n,0.25,3,2,2,0,1,1.0,0.6666666666666666,0.8
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv9c,0.25,3,2,2,0,1,1.0,0.6666666666666666,0.8
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv11,0.25,3,2,2,0,1,1.0,0.6666666666666666,0.8
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv12n,0.25,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv8-FPN,0.25,3,2,2,0,1,1.0,0.6666666666666666,0.8
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv8n,0.5,3,2,2,0,1,1.0,0.6666666666666666,0.8
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv9c,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv11,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv12n,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv8-FPN,0.5,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv8n,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv9c,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv11,0.7,3,0,0,0,3,0.0,0.0,0.0
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv12n,0.7,3,0,0,0,3,0.0,0.0,0.0
img-114_jpg.rf.4bb04bf0d2348018b05596119f075375.jpg,YOLOv8-FPN,0.7,3,1,1,0,2,1.0,0.3333333333333333,0.5
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv8n,0.25,4,5,4,1,0,0.8,1.0,0.888888888888889
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv9c,0.25,4,4,3,1,1,0.75,0.75,0.75
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv11,0.25,4,5,4,1,0,0.8,1.0,0.888888888888889
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv12n,0.25,4,4,3,1,1,0.75,0.75,0.75
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv8-FPN,0.25,4,6,3,3,1,0.5,0.75,0.6
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv8n,0.5,4,4,3,1,1,0.75,0.75,0.75
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv9c,0.5,4,3,3,0,1,1.0,0.75,0.8571428571428571
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv11,0.5,4,4,3,1,1,0.75,0.75,0.75
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv12n,0.5,4,4,3,1,1,0.75,0.75,0.75
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv8-FPN,0.5,4,3,2,1,2,0.6666666666666666,0.5,0.5714285714285715
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv8n,0.7,4,2,2,0,2,1.0,0.5,0.6666666666666666
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv9c,0.7,4,3,3,0,1,1.0,0.75,0.8571428571428571
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv11,0.7,4,2,2,0,2,1.0,0.5,0.6666666666666666
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv12n,0.7,4,1,1,0,3,1.0,0.25,0.4
img-179_jpg.rf.5861bc35f91da5a60d6ffefc00851617.jpg,YOLOv8-FPN,0.7,4,1,1,0,3,1.0,0.25,0.4
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv8n,0.25,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv9c,0.25,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv11,0.25,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv12n,0.25,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv8-FPN,0.25,1,1,1,0,0,1.0,1.0,1.0
img-289_jpg.rf.1aa5b2c075b7c261f29cefbc8949cd71.jpg,YOLOv8n,0.5,1,1,1,0,0,1.0,1.0,1.0
